Category,Title,Currency,Previous_price,Current_price,Unit
Home & kitchen,Bashundhara Kitchen Towel Rolls,৳,85,85,each
Home & kitchen,Partex Cleen Kitchen Towel Roll,৳,85,85,each
Home & kitchen,Dishwashing Stainless Steel Scrubber,৳,123,123,4 pcs
Home & kitchen,Diamond Plastic Stretch Wrap 200 sq ft,৳,289,289,each
Home & kitchen,BBQ Silver Grill Skewer Sticks,৳,349,349,12 pcs
Home & kitchen,BBQ Grill Tin Maker With 5 Stick Silver,৳,599,599,each
Home & kitchen,Blossoms Quality Wax Paper (10 m X 30 cm),৳,429,429,each
Home & kitchen,Spoon Stand Round,৳,306,269,each
Home & kitchen,Hanging Spoon Stand Round,৳,361,361,each
Home & kitchen,Stainless Steel Roncfa Knife,৳,215,215,each
Home & kitchen,BBQ Brush (Red),৳,119,119,each
Home & kitchen,RFL Winner Tiffin Box Rectangular,৳,150,150,each
Home & kitchen,RFL King Jug Tr And Pink 3.5 ltr,৳,150,150,each
Home & kitchen,RFL Dispo knife Trans Set,৳,160,160,50 pcs
Home & kitchen,RFL English Dish Rack Mini Red,৳,400,400,each
Home & kitchen,RFL English Dish Rack Red,৳,670,670,each
Home & kitchen,RFL Deluxe Bowl Sm Blue 8 ltr,৳,140,140,each
Home & kitchen,RFL Deluxe Bowl Red 8 ltr,৳,140,140,each
Home & kitchen,RFL Smart Kitchen Rack Mini Two Color,৳,480,480,each
Home & kitchen,RFL Deluxe Bowl Red 3 ltr,৳,80,80,each
Home & kitchen,RFL Safe Way Water Purifier White 24 ltr,৳,2450,2450,each
Home & kitchen,RFL Rice Washing Net Red 40 cm,৳,160,160,each
Home & kitchen,RFL Plastic Kula Red,৳,140,140,each
Home & kitchen,RFL Cherry Container Trans Set,৳,310,310,3 pcs
Home & kitchen,RFL Container Fresh Square Set,৳,240,240,3 pcs
Home & kitchen,RFL Tomi Organizer Light Pink,৳,320,320,each
Home & kitchen,RFL Deluxe Bucket 15 ltr (Red),৳,240,240,each
Home & kitchen,RFL Design Bucket 20 ltr (SM Blue),৳,300,300,each
Home & kitchen,RFL Design Bucket 25 ltr (SM Blue),৳,350,350,each
Home & kitchen,RFL Design Bowl 8 ltr (Red),৳,150,150,each
Home & kitchen,RFL Design Bowl 3 ltr (Red),৳,80,80,each
Home & kitchen,RFL Design Bowl 3 ltr (Blue),৳,80,80,each
Home & kitchen,RFL Design Bowl 5 ltr (Red),৳,110,110,each
Home & kitchen,RFL Two Color Magic Stool Medium,৳,430,430,each
Home & kitchen,RFL Smart Dish Rack With Tray (Red),৳,190,190,each
Home & kitchen,RFL Vegetable Washing Net 30 cm (Red),৳,90,90,each
Home & kitchen,RFL Vegetable Washing Net 33 cm (Red),৳,100,100,each
Home & kitchen,RFL Vegetable Washing Net 37 cm (Red),৳,115,115,each
Home & kitchen,Stylish BBQ Food Clip Tong,৳,169,169,each
Home & kitchen,Stainless Steel BBQ Food Clip Tong,৳,119,119,each
Home & kitchen,BBQ Brush (Yellow),৳,119,119,each
Home & kitchen,Npoly Round Food Box,৳,255,255,3 pcs
Home & kitchen,Npoly Printed Mini Container Set,৳,170,170,4 pcs
Home & kitchen,Planet Grass Broom,৳,160,160,each
Home & kitchen,Silicone Magic Hand Gloves 1 pair,৳,450,450,
Home & kitchen,Npoly Food Cover Medium (Blue) 25 cm,৳,40,40,each
Home & kitchen,Npoly Vegetable Washing Net (Red) 36 cm,৳,70,70,each
Home & kitchen,Npoly Multipurpose Washing Net (Red) 32 cm,৳,55,55,each
Home & kitchen,Npoly Multipurpose Washing Net (Blue) 32 cm,৳,55,55,each
Home & kitchen,Npoly Laundry Basket (Blue) 15 x 15 inch,৳,210,210,each
Home & kitchen,Npoly Design Bucket With Lead (Red),৳,445,445,25 ltr
Home & kitchen,Stainless Steel Curry Strainer,৳,306,279,each
Home & kitchen,Big Stainless Steel Tea Spoon,৳,283,259,6 pcs
Home & kitchen,Hualanz Flask (500 ml),৳,676,559,each
Home & kitchen,Stainless Steel Tea Strainer,৳,140,140,each
Home & kitchen,"Ying Guns Kitchen Steel Knife (1.6""x8"")",৳,373,373,each
Home & kitchen,RFL Topper NonStick Fry Pan & Lid Red 24 cm,৳,1170,1170,each
Home & kitchen,Bajaj Super Electronic Gas Lighter,৳,119,119,each
Home & kitchen,RFL Topper Nonstick Glamour Fry Pan with Lid (Red) 26 cm,৳,1405,1405,each
Home & kitchen,RFL Topper NonStick Cassrole & Lid Red 26 cm,৳,1940,1940,each
Home & kitchen,RFL Topper Silver Pressure Cooker 5 ltr,৳,1900,1900,each
Home & kitchen,One Time Packaging Tray,৳,299,299,100 pcs
Home & kitchen,Utility Gas Lighter Refillable,৳,249,249,each
Home & kitchen,Net Bag,৳,289,289,150 pcs
Home & kitchen,BBQ Fish Grilling Net,৳,950,950,each
Home & kitchen,RFL Caino Stool Medium Eagle Brown,৳,300,300,each
Home & kitchen,RFL Apple Jug Trans 2.5 ltr,৳,200,200,each
Home & kitchen,RFL Family Basket,৳,520,405,each
Home & kitchen,RFL Glass Stand Red,৳,130,130,each
Home & kitchen,Meat Tenderizer (2.5 x 8 inch) China,৳,642,519,each
Home & kitchen,Chop Stick 10 pair pack,৳,589,589,
Home & kitchen,RFL Plastic Dala Big (Red),৳,240,229,each
Home & kitchen,Fresh Hand Towel (250X1 Ply),৳,100,100,each
Home & kitchen,"Bashundhara Paper Napkins 13"" Unscented",৳,75,75,100 pcs
Home & kitchen,"Fresh Paper Napkins 13"" Perfumed (100X1 Ply)",৳,75,75,each
Home & kitchen,Fresh kitchen Towel Roll,৳,85,85,each
Home & kitchen,Diamond Aluminum Foil Heavy Duty 37.5 sq ft,৳,299,299,each
Home & kitchen,Stainless Steel Vegetable Peeler,৳,360,259,each
Home & kitchen,RFL Stainless Steel Net Spoon 33 cm,৳,150,105,each
Home & kitchen,RFL Roman Wall Rack (Light Blue),৳,330,279,each
Home & kitchen,RFL Design Bucket 5 ltr (SM Blue),৳,120,120,each
Home & kitchen,RFL Net Stool High (Red),৳,320,320,each
Home & kitchen,Disposable Vinyl Gloves Pack (L),৳,770,770,each
Home & kitchen,Bashundhara Kitchen Towel Rolls,৳,160,160,2 pcs
Home & kitchen,Rok Dishwashing Steel Scourer,৳,35,35,each
Home & kitchen,Match Box,৳,35,35,12 pcs
Home & kitchen,Bashundhara Kitchen Towel Rolls,৳,85,85,each
Home & kitchen,Partex Cleen Kitchen Towel Roll,৳,85,85,each
Home & kitchen,Dishwashing Stainless Steel Scrubber,৳,123,123,4 pcs
Home & kitchen,Diamond Plastic Stretch Wrap 200 sq ft,৳,289,289,each
Home & kitchen,BBQ Silver Grill Skewer Sticks,৳,349,349,12 pcs
Home & kitchen,BBQ Grill Tin Maker With 5 Stick Silver,৳,599,599,each
Home & kitchen,Blossoms Quality Wax Paper (10 m X 30 cm),৳,429,429,each
Home & kitchen,Spoon Stand Round,৳,306,269,each
Home & kitchen,Hanging Spoon Stand Round,৳,361,361,each
Home & kitchen,Stainless Steel Roncfa Knife,৳,215,215,each
Home & kitchen,BBQ Brush (Red),৳,119,119,each
Home & kitchen,RFL Winner Tiffin Box Rectangular,৳,150,150,each
Home & kitchen,RFL King Jug Tr And Pink 3.5 ltr,৳,150,150,each
Home & kitchen,RFL Dispo knife Trans Set,৳,160,160,50 pcs
Home & kitchen,RFL English Dish Rack Mini Red,৳,400,400,each
Home & kitchen,RFL English Dish Rack Red,৳,670,670,each
Home & kitchen,RFL Deluxe Bowl Sm Blue 8 ltr,৳,140,140,each
Home & kitchen,RFL Deluxe Bowl Red 8 ltr,৳,140,140,each
Home & kitchen,RFL Smart Kitchen Rack Mini Two Color,৳,480,480,each
Home & kitchen,RFL Deluxe Bowl Red 3 ltr,৳,80,80,each
Home & kitchen,RFL Safe Way Water Purifier White 24 ltr,৳,2450,2450,each
Home & kitchen,RFL Rice Washing Net Red 40 cm,৳,160,160,each
Home & kitchen,RFL Plastic Kula Red,৳,140,140,each
Home & kitchen,RFL Cherry Container Trans Set,৳,310,310,3 pcs
Home & kitchen,RFL Container Fresh Square Set,৳,240,240,3 pcs
Home & kitchen,RFL Tomi Organizer Light Pink,৳,320,320,each
Home & kitchen,RFL Deluxe Bucket 15 ltr (Red),৳,240,240,each
Home & kitchen,RFL Design Bucket 20 ltr (SM Blue),৳,300,300,each
Home & kitchen,RFL Design Bucket 25 ltr (SM Blue),৳,350,350,each
Home & kitchen,RFL Design Bowl 8 ltr (Red),৳,150,150,each
Home & kitchen,RFL Design Bowl 3 ltr (Red),৳,80,80,each
Home & kitchen,RFL Design Bowl 3 ltr (Blue),৳,80,80,each
Home & kitchen,RFL Design Bowl 5 ltr (Red),৳,110,110,each
Home & kitchen,RFL Two Color Magic Stool Medium,৳,430,430,each
Home & kitchen,RFL Smart Dish Rack With Tray (Red),৳,190,190,each
Home & kitchen,RFL Vegetable Washing Net 30 cm (Red),৳,90,90,each
Home & kitchen,RFL Vegetable Washing Net 33 cm (Red),৳,100,100,each
Home & kitchen,RFL Vegetable Washing Net 37 cm (Red),৳,115,115,each
Home & kitchen,Stylish BBQ Food Clip Tong,৳,169,169,each
Home & kitchen,Stainless Steel BBQ Food Clip Tong,৳,119,119,each
Home & kitchen,BBQ Brush (Yellow),৳,119,119,each
Home & kitchen,Npoly Round Food Box,৳,255,255,3 pcs
Home & kitchen,Npoly Printed Mini Container Set,৳,170,170,4 pcs
Home & kitchen,Planet Grass Broom,৳,160,160,each
Home & kitchen,Silicone Magic Hand Gloves 1 pair,৳,450,450,
Home & kitchen,Npoly Food Cover Medium (Blue) 25 cm,৳,40,40,each
Home & kitchen,Npoly Vegetable Washing Net (Red) 36 cm,৳,70,70,each
Home & kitchen,Npoly Multipurpose Washing Net (Red) 32 cm,৳,55,55,each
Home & kitchen,Npoly Multipurpose Washing Net (Blue) 32 cm,৳,55,55,each
Home & kitchen,Npoly Laundry Basket (Blue) 15 x 15 inch,৳,210,210,each
Home & kitchen,Npoly Design Bucket With Lead (Red),৳,445,445,25 ltr
Home & kitchen,Stainless Steel Curry Strainer,৳,306,279,each
Home & kitchen,Big Stainless Steel Tea Spoon,৳,283,259,6 pcs
Home & kitchen,Hualanz Flask (500 ml),৳,676,559,each
Home & kitchen,Stainless Steel Tea Strainer,৳,140,140,each
Home & kitchen,"Ying Guns Kitchen Steel Knife (1.6""x8"")",৳,373,373,each
Home & kitchen,RFL Topper NonStick Fry Pan & Lid Red 24 cm,৳,1170,1170,each
Home & kitchen,Bajaj Super Electronic Gas Lighter,৳,119,119,each
Home & kitchen,RFL Topper Nonstick Glamour Fry Pan with Lid (Red) 26 cm,৳,1405,1405,each
Home & kitchen,RFL Topper NonStick Cassrole & Lid Red 26 cm,৳,1940,1940,each
Home & kitchen,RFL Topper Silver Pressure Cooker 5 ltr,৳,1900,1900,each
Home & kitchen,One Time Packaging Tray,৳,299,299,100 pcs
Home & kitchen,Utility Gas Lighter Refillable,৳,249,249,each
Home & kitchen,Net Bag,৳,289,289,150 pcs
Home & kitchen,BBQ Fish Grilling Net,৳,950,950,each
Home & kitchen,RFL Caino Stool Medium Eagle Brown,৳,300,300,each
Home & kitchen,RFL Apple Jug Trans 2.5 ltr,৳,200,200,each
Home & kitchen,RFL Family Basket,৳,520,405,each
Home & kitchen,RFL Glass Stand Red,৳,130,130,each
Home & kitchen,Meat Tenderizer (2.5 x 8 inch) China,৳,642,519,each
Home & kitchen,Chop Stick 10 pair pack,৳,589,589,
Home & kitchen,Philips Ace Saver LED Bulb 2.7 Watt (Pin),৳,175,175,each
Home & kitchen,Transtec Led Luster Blue Light (Screw),৳,60,60,each
Home & kitchen,Transtec Bright CDL B22 LED Bulb (Pin) 18 Watt,৳,355,355,each
Home & kitchen,Transtec Bright WW Led Bulb (Screw) 15 Watt,৳,300,300,each
Home & kitchen,Transtec Bright CDL Led Bulb (Pin) 15 Watt,৳,300,300,each
Home & kitchen,Transtec Bright CDL Led Bulb (Screw) 15 Watt,৳,300,300,each
Home & kitchen,Transtec Green WW LED Bulb (Screw) 15 Watt,৳,400,400,
Home & kitchen,Transtec Green CDL LED Bulb (Pin) 15 Watt,৳,400,400,
Home & kitchen,Super Star LED Light White 18 W (Screw),৳,525,525,each
Home & kitchen,Super Star LED Light White 15 W (Screw),৳,440,440,each
Home & kitchen,Super Star LED Light White 15 W (Pin),৳,440,440,each
Home & kitchen,Super Star LED Light White 18 W (Pin),৳,525,525,each
Home & kitchen,Weidasi Multifunction Electric Mosquito Swatter With Led Light And Charger (Orange),৳,719,719,each
Home & kitchen,Black Hit Anti Mosquito Swatter Racquet,৳,650,650,each
Home & kitchen,Yage Electronic Mosquito Swatter (White & Blue),৳,799,799,each
Home & kitchen,Yage Electronic Mosquito Swatter (White & Pink),৳,719,719,each
Home & kitchen,Transtec Ceiling Rose,৳,45,45,each
Home & kitchen,Transtec 3 Pin Travel Adapter (13 AMP),৳,130,130,each
Home & kitchen,Transtec 3 Pin Plug (16 AMP),৳,90,90,each
Home & kitchen,Transtec 3 Pin Plug (13 AMP),৳,80,80,each
Home & kitchen,Transtec E27 Batten (Screw) Holder,৳,40,40,each
Home & kitchen,Many 3 Socket Power Converter Multi Plug (3 Pin),৳,489,489,each
Home & kitchen,Many 4 Socket Power Converter Multi Plug (3 Pin),৳,799,799,each
Home & kitchen,RFL Click 3 Socket Multiplug (2 Pin),৳,660,660,each
Home & kitchen,Vision Electronic Iron Multi-Color (VIS-DEI-011),৳,1400,1400,each
Home & kitchen,Vision Electric Heavy Iron (VIS-DEI-012),৳,1350,1350,each
Home & kitchen,Vision Room Comforter Wall Mount,৳,5900,5900,each
Home & kitchen,Icon In-Ear Earphone 5D Sound Effects White (IEP-105),৳,200,200,each
Home & kitchen,"Icon Power Bank 10,000 mAh Fabric Ash (IPB-100)",৳,1075,1075,each
Home & kitchen,RFL Click Room Heater (Black),৳,1750,1750,each
Home & kitchen,Jackly Hardware Tools,৳,220,220,each
Home & kitchen,Feather Paint Brush,৳,95,95,each
Home & kitchen,Quality Clipper Nail Cutter,৳,122,122,each
Home & kitchen,Stainless Steel Windbreak Clip,৳,220,220,20 pcs
Home & kitchen,Portable Digital Weight Scale,৳,490,490,
Home & kitchen,Glue Gun Stick 11 inch White,৳,100,100,5 pcs
Home & kitchen,Stop Fire Extinguisher,৳,650,650,500 gm
Home & kitchen,Can & Bottle Opener,৳,326,326,each
Home & kitchen,Sewing Thread Box Set,৳,195,195,each
Home & kitchen,Cutting Pliers (Red & Black),৳,426,426,each
Home & kitchen,Mobaj Premium 7 Levers Lock,৳,899,899,each
Home & kitchen,Nail Cutter,৳,135,135,each
Home & kitchen,"Forged Steel Wrench (300 mm X 12"")",৳,410,410,each
Home & kitchen,Stainless Steel Rice Spoon,৳,197,179,each
Home & kitchen,RFL Design Bucket 5 ltr (SM Blue),৳,120,120,each
Home & kitchen,RFL Cane Laundry Brown Basket Big,৳,980,980,each
Home & kitchen,RFL Deluxe Bowl Sm Blue 8 ltr,৳,140,140,each
Home & kitchen,RFL Deluxe Bowl Red 8 ltr,৳,140,140,each
Home & kitchen,RFL Deluxe Bowl Red 3 ltr,৳,80,80,each
Home & kitchen,RFL Deluxe Bucket 15 ltr (Red),৳,240,240,each
Home & kitchen,RFL Design Bucket 20 ltr (SM Blue),৳,300,300,each
Home & kitchen,RFL Design Bucket 25 ltr (SM Blue),৳,350,350,each
Home & kitchen,RFL Design Bowl 8 ltr (Red),৳,150,150,each
Home & kitchen,RFL Design Bowl 3 ltr (Red),৳,80,80,each
Home & kitchen,RFL Design Bowl 3 ltr (Blue),৳,80,80,each
Home & kitchen,RFL Design Bowl 5 ltr (Red),৳,110,110,each
Home & kitchen,RFL Round Laundry Basket (Red),৳,300,300,each
Home & kitchen,Npoly Laundry Basket (Blue) 15 x 15 inch,৳,210,210,each
Home & kitchen,Npoly Design Bucket With Lead (Red),৳,445,445,25 ltr
Home & kitchen,RFL Family Basket,৳,520,405,each
Home & kitchen,RFL Winner Tiffin Box Rectangular,৳,150,150,each
Home & kitchen,RFL Cherry Container Trans Set,৳,310,310,3 pcs
Home & kitchen,RFL Container Fresh Square Set,৳,240,240,3 pcs
Home & kitchen,Npoly Round Food Box,৳,255,255,3 pcs
Home & kitchen,Npoly Printed Mini Container Set,৳,170,170,4 pcs
Home & kitchen,Npoly Printed Container (Tr Pink) 15 ltr,৳,270,270,each
Home & kitchen,Malik Seeds Chichinga Beej (Asha),৳,60,60,each
Home & kitchen,Malik Seeds Dhundol Beej (Aarti),৳,60,60,each
Home & kitchen,Malik Seeds Choto Korola Beej (Malik 1315),৳,60,60,each
Home & kitchen,Malik Seeds Begun Beej (Pritam),৳,60,60,each
Home & kitchen,Malik Seeds Morich Beej (Missile),৳,60,60,each
Home & kitchen,Malik Seeds Tok Tomato Beej (Sour Round),৳,60,60,each
Home & kitchen,RFL TEL Square Flower Tub (Sandal Wood) 12 inch,৳,260,260,each
Home & kitchen,RFL TEL Square Flower Tub (Rose Wood) 12 inch,৳,260,260,each
Home & kitchen,RFL TEL Flower Tub With Tray (Rose Wood) 14 inch,৳,195,195,each
Home & kitchen,RFL TEL Modern Flower Tub With Tray (Brown) 8 inch,৳,80,80,each
Home & kitchen,RFL TEL Modern Flower Tub With Tray (Brown) 6 inch,৳,50,50,each
Home & kitchen,Malik Seeds Borboti Beej (Nice Green),৳,60,60,each
Home & kitchen,Malik Seeds Mishti Kumra Beej (Black Sweet),৳,60,60,each
Home & kitchen,Malik Seeds Lau Beej (Pallabi),৳,60,60,each
Home & kitchen,Malik Seeds Jhinga Beej (Raman),৳,60,60,each
Home & kitchen,Malik Seeds Boro Korola Beej (Apon),৳,60,60,each
Home & kitchen,Malik Seeds Shosha Beej (Moynamoti),৳,60,60,each
Home & kitchen,Malik Seeds Dherosh beej (Shomy),৳,60,60,each
Home & kitchen,Malik Seeds Begun Beej (Lalita),৳,60,60,each
Home & kitchen,Malik Seeds Morich Beej (Bijlee),৳,60,60,each
Home & kitchen,Malik Seeds Tomato Beej (Red Stone),৳,60,60,each
Home & kitchen,RFL Roman Wall Rack (Light Blue),৳,330,279,each
Home & kitchen,RFL English Dish Rack Mini Red,৳,400,400,each
Home & kitchen,RFL English Dish Rack Red,৳,670,670,each
Home & kitchen,RFL Smart Kitchen Rack Mini Two Color,৳,480,480,each
Home & kitchen,RFL Heavy Rehal Red,৳,200,200,each
Home & kitchen,RFL Standard Mini Rack (Red & White),৳,220,220,each
Home & kitchen,RFL Round Hanger 24 Clips (Red),৳,300,300,each
Home & kitchen,RFL Smart Dish Rack With Tray (Red),৳,190,190,each
Home & kitchen,RFL Shoe Rack 4 Step (Red),৳,550,550,each
Home & kitchen,"Steel Wire (22""x6"") Wall 6 Hook Hanger (China)",৳,431,299,each
Home & kitchen,Angel Bear Toothbrush Holder (Cream),৳,349,349,each
Home & kitchen,RFL Wall Hanger 10 Hooks (SM Blue),৳,120,120,each
Home & kitchen,Areca Leaf Square Bowl,৳,105,105,6 pcs
Home & kitchen,Areca Leaf Lunch Container,৳,155,155,6 pcs
Home & kitchen,Areca Leaf Heart Shape Plate,৳,185,185,6 pcs
Home & kitchen,Areca Leaf Food Container with Lid,৳,185,185,6 pcs
Home & kitchen,One Time Plastic Spoon,৳,189,189,100 pcs
Home & kitchen,One Time Plastic Glass,৳,249,249,100 pcs
Home & kitchen,One Time Plastic Fork Spoon,৳,189,189,100 pcs
Home & kitchen,One Time Packaging Tray,৳,299,299,100 pcs
Stationeries,Maxell Alkaline LR44 (A76) Battery,৳,139,139,2 pcs
Stationeries,Sunlite Heavy Duty AA Battery,৳,40,40,2 pcs
Stationeries,Olympic Heavy Duty AAA Battery,৳,30,30,2 pcs
Stationeries,Olympic Heavy Duty AA Battery,৳,36,36,2 pcs
Stationeries,Sunlite Heavy Duty AAA Battery,৳,30,30,2 pcs
Stationeries,Olympic Volt Remote Battery,৳,30,30,2 pcs
Stationeries,Energizer Recharge Power Plus Battery AA,৳,675,675,2 pcs
Stationeries,Sony New Ultra AAA Battery,৳,165,165,2 pcs
Stationeries,Sony AA Alkaline Batteries,৳,299,299,2 pcs
Stationeries,Casio Scientific Calculator (FX 991ES Plus),৳,1339,1339,each
Stationeries,Deli Calculator 12 Digits (Black),৳,700,700,each
Stationeries,Citiplus Scientific Electronic Calculator (Sx-991 Es) Plus,৳,1229,1229,each
Stationeries,Citiplus Scientific Electronic Calculator (Sx-991 Ms),৳,729,729,each
Stationeries,Casio Hand Held Calculator 8 Digit (HL-4A),৳,190,190,25 gm
Stationeries,Casio Calculator 12 Digit (MJ-120 D),৳,780,780,each
Stationeries,Citizen Calculator 14 Digit (SDC-3614),৳,550,439,each
Stationeries,Deli Desktop Calculator 12 Digit (Black),৳,700,529,each
Stationeries,Osaka PVC Tape Black (18 mm),৳,79,79,3 pcs
Stationeries,Alteco Super Glue 3 gm,৳,45,35,each
Stationeries,Osaka PVC Tape White (18 mm),৳,71,71,3 pcs
Stationeries,Deli Stick Up Glue,৳,120,99,36 gm
Stationeries,Deli Packing Tape Dispenser,৳,610,610,each
Stationeries,Rubber Bands,৳,119,119,100 gm
Stationeries,Scotia Transparent Packaging 200 mtr Tape,৳,175,175,each
Stationeries,Camel Glue Gun 100 W GG-5 Machine,৳,390,390,each
Stationeries,Osaka PVC Tape Red (18 mm),৳,72,72,3 pcs
Stationeries,Hunter Both Sided Gum Tape (1 inch),৳,71,55,each
Stationeries,Hunter Both Sided Gum Tape (0.5 inch),৳,99,55,each
Stationeries,Deli Stapler Machine (Green),৳,90,90,each
Stationeries,Deli Stapler Machine (Blue),৳,90,90,each
Stationeries,Kangaro Punch Machine (Light Yellow Green),৳,179,179,each
Stationeries,Kangaro Pin Remover (Red),৳,109,109,each
Stationeries,Kangaro Pin Remover (Black),৳,109,109,each
Stationeries,Deli Staples Pin 24/6 1 box,৳,29,29,
Stationeries,Deli Pin Remover,৳,79,79,each
Stationeries,Deli Punch Machine,৳,170,170,each
Stationeries,Kangaro Stapler Machine Medium,৳,230,189,each
Stationeries,Kangaro Stapler Pin No.10 Small 1000 staples,৳,39,39,
Stationeries,Kangaro Punch Machine,৳,169,169,each
Stationeries,Kangaro Stapler Pin 24/6-1m 1000 Staples,৳,45,45,each
Stationeries,Kangaro Pin Remover,৳,120,99,each
Stationeries,RFL Good Luck Multiple Organizer,৳,220,220,each
Stationeries,Rubber Bands,৳,119,119,100 gm
Stationeries,Deli Office Pin 1 box,৳,40,40,50 gm
Stationeries,A4 Tech Optical USB Mouse,৳,595,595,each
Stationeries,Mouse Pad,৳,119,119,each
Stationeries,"Binder Clip (1"")",৳,90,90,12 pcs
Stationeries,Board Duster,৳,59,59,each
Stationeries,Deli Colored Push Pins,৳,130,99,100 pcs
Stationeries,ID Card Holder (T-014H),৳,29,29,each
Stationeries,Binding Needle,৳,49,49,each
Stationeries,Deli Clip Box,৳,70,70,each
Stationeries,ID Card Holder (T-014V),৳,49,49,each
Stationeries,Pin Holder,৳,89,89,each
Stationeries,Artline Stamp Pad 106×67 mm,৳,130,99,each
Stationeries,"Binder Clip (2"")",৳,170,159,12 pcs
Stationeries,Deli Fingertip Moistener,৳,150,150,each
Stationeries,Deli Auto Numbering Machine 6 digits,৳,969,969,
Stationeries,Deli Stainless Steel Scissors 8 inch,৳,170,165,each
Stationeries,Deli Anti Cutter (Blue),৳,210,159,each
Stationeries,Deli Scissors (Blue),৳,60,60,each
Stationeries,Deli Anti Cutter (E2091),৳,180,180,each
Stationeries,Deli Stainless Steel Scissors 7.5 inch,৳,250,199,each
Stationeries,Deli Stainless Steel Scissors 8 1/4 inch,৳,220,189,each
Stationeries,Deli Cutter (E2056),৳,198,198,each
Stationeries,Deli Anti Cutter Knife Blade Small,৳,70,45,10 pcs
